"","Date","Time","Receipt.number","Name","Variant","Unit","Quantity","Price..GBP.","Discount..GBP.","Final.price..GBP."
"551",2017-08-05,2017-08-20 11:56:00,7694,"","",NA,1,2.55,0,2.55
"552",2017-08-05,2017-08-20 11:58:00,7695,"Espresso","",NA,1,2,0,2
"553",2017-08-05,2017-08-20 12:06:00,7696,"Latte","",NA,1,2.9,0,2.9
"554",2017-08-05,2017-08-20 12:06:00,7696,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"555",2017-08-05,2017-08-20 12:06:00,7697,"Granola","",NA,1,3,0,3
"556",2017-08-05,2017-08-20 12:06:00,7697,"Almond Croissant TA","Take Away",NA,1,2,0,2
"557",2017-08-05,2017-08-20 12:06:00,7697,"Latte","",NA,1,2.9,0,2.9
"558",2017-08-05,2017-08-20 12:12:00,7698,"Latte","",NA,1,2.9,0,2.9
"559",2017-08-05,2017-08-20 12:12:00,7698,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"560",2017-08-05,2017-08-20 12:17:00,7699,"Flat White","",NA,1,2.7,0,2.7
"561",2017-08-05,2017-08-20 12:17:00,7699,"Latte","",NA,1,2.9,0,2.9
"562",2017-08-05,2017-08-20 12:17:00,7699,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"563",2017-08-05,2017-08-20 12:17:00,7700,"Iced Coffee TA","Americano",NA,1,2.7,0,2.7
"564",2017-08-05,2017-08-20 12:17:00,7700,"Latte","",NA,1,2.9,0,2.9
"565",2017-08-05,2017-08-20 12:17:00,7700,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"566",2017-08-05,2017-08-20 12:30:00,7701,"Latte","",NA,1,2.9,0,2.9
"567",2017-08-05,2017-08-20 12:35:00,7702,"Latte","",NA,1,2.9,0,2.9
"568",2017-08-05,2017-08-20 12:41:00,7703,"Flat White","",NA,1,2.7,0,2.7
"569",2017-08-05,2017-08-20 12:41:00,7704,"Affogato TA","",NA,1,3.5,0,3.5
"570",2017-08-05,2017-08-20 12:45:00,7705,"Espresso","",NA,1,2,0,2
"571",2017-08-05,2017-08-20 12:45:00,7705,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"572",2017-08-05,2017-08-20 12:45:00,7706,"Acqua San Pellegrino","",NA,1,1.5,0,1.5
"573",2017-08-05,2017-08-20 12:51:00,7707,"Cappuccino","",NA,1,2.7,0,2.7
"574",2017-08-05,2017-08-20 12:51:00,7707,"Tea","",NA,1,2.5,0,2.5
"575",2017-08-05,2017-08-20 13:09:00,7708,"Tea","",NA,2,5,0,5
"576",2017-08-05,2017-08-20 13:10:00,7709,"Cappuccino","",NA,1,2.7,0,2.7
"577",2017-08-05,2017-08-20 13:10:00,7709,"Latte","",NA,1,2.9,0,2.9
"578",2017-08-05,2017-08-20 13:12:00,7710,"Americano","",NA,1,2.5,0,2.5
"579",2017-08-05,2017-08-20 13:12:00,7710,"Flat White","",NA,1,2.7,0,2.7
"580",2017-08-05,2017-08-20 13:12:00,7710,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"581",2017-08-05,2017-08-20 13:38:00,7711,"Americano","",NA,1,2.5,0,2.5
"582",2017-08-05,2017-08-20 13:48:00,7712,"Flat White","",NA,1,2.7,0,2.7
"583",2017-08-05,2017-08-20 13:48:00,7712,"Acqua Panna","",NA,1,1.5,0,1.5
"584",2017-08-05,2017-08-20 13:55:00,7713,"Babyccino","",NA,1,2.2,0,2.2
"585",2017-08-05,2017-08-20 13:55:00,7714,"Toast","Cheese",NA,1,4,0,4
"586",2017-08-05,2017-08-20 13:55:00,7714,"Mocha","",NA,1,3.1,0,3.1
"587",2017-08-05,2017-08-20 13:56:00,7715,"Macchiato","",NA,1,2.2,0,2.2
"588",2017-08-05,2017-08-20 13:56:00,7715,"Flat White","",NA,1,2.7,0,2.7
"589",2017-08-05,2017-08-20 14:05:00,7716,"Flat White","",NA,1,2.7,0,2.7
"590",2017-08-05,2017-08-20 14:09:00,7717,"Cappuccino","",NA,2,5.4,0,5.4
"591",2017-08-05,2017-08-20 14:20:00,7718,"Flat White","",NA,1,2.7,0,2.7
"592",2017-08-05,2017-08-20 14:20:00,7719,"Americano","",NA,1,2.5,0,2.5
"593",2017-08-05,2017-08-20 14:20:00,7719,"Tea","",NA,1,2.5,0,2.5
"594",2017-08-05,2017-08-20 14:26:00,7720,"Macchiato","",NA,1,2.2,0,2.2
"595",2017-08-05,2017-08-20 14:26:00,7720,"Mocha","",NA,1,3.1,0,3.1
"596",2017-08-05,2017-08-20 14:34:00,7721,"Espresso","",NA,1,2,0,2
"597",2017-08-05,2017-08-20 14:34:00,7721,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"598",2017-08-05,2017-08-20 15:23:00,7722,"Iced Coffee TA","Americano",NA,2,5.4,0,5.4
"599",2017-08-05,2017-08-20 15:28:00,7723,"Americano","",NA,1,2.5,0,2.5
"600",2017-08-05,2017-08-20 15:39:00,7724,"Cappuccino","",NA,1,2.7,0,2.7
"601",2017-08-06,2017-08-20 08:35:00,7725,"Flat White","",NA,1,2.7,0,2.7
"602",2017-08-06,2017-08-20 08:35:00,7725,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"603",2017-08-06,2017-08-20 08:35:00,7725,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"604",2017-08-06,2017-08-20 08:41:00,7726,"Cappuccino","",NA,2,5.4,0,5.4
"605",2017-08-06,2017-08-20 08:41:00,7726,"Breakfast Bun TA","Take Away",NA,2,9.4,0,9.4
"606",2017-08-06,2017-08-20 08:52:00,7727,"Almond Croissant TA","Take Away",NA,1,2,0,2
"607",2017-08-06,2017-08-20 08:56:00,7728,"Cappuccino","",NA,1,2.7,0,2.7
"608",2017-08-06,2017-08-20 08:56:00,7728,"Croissant TA","Take Away",NA,1,1.5,0,1.5
"609",2017-08-06,2017-08-20 09:03:00,7729,"Croissant Filled IN","",NA,1,3,0,3
"610",2017-08-06,2017-08-20 09:03:00,7729,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"611",2017-08-06,2017-08-20 09:11:00,7730,"Breakfast Bun TA","Take Away",NA,1,4.7,0,4.7
"612",2017-08-06,2017-08-20 09:12:00,7731,"Latte","",NA,2,5.8,0,5.8
"613",2017-08-06,2017-08-20 09:12:00,7731,"Milk Alternatives","Almond",NA,2,1,0,1
"614",2017-08-06,2017-08-20 09:20:00,7732,"Flat White","",NA,1,2.7,0,2.7
"615",2017-08-06,2017-08-20 09:20:00,7732,"Macchiato","",NA,1,2.2,0,2.2
"616",2017-08-06,2017-08-20 09:20:00,7732,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"617",2017-08-06,2017-08-20 09:44:00,7733,"Americano","",NA,1,2.5,0,2.5
"618",2017-08-06,2017-08-20 09:45:00,7734,"Latte","",NA,2,5.8,0,5.8
"619",2017-08-06,2017-08-20 09:45:00,7734,"Milk Alternatives","Soy",NA,2,1,0,1
"620",2017-08-06,2017-08-20 09:45:00,7734,"Cake TA","Caprese",NA,1,2.8,0,2.8
"621",2017-08-06,2017-08-20 09:52:00,7735,"Cappuccino","",NA,1,2.7,0,2.7
"622",2017-08-06,2017-08-20 10:00:00,7736,"Iced Coffee TA","Americano",NA,1,2.7,0,2.7
"623",2017-08-06,2017-08-20 10:02:00,7737,"Cappuccino","",NA,1,2.7,0,2.7
"624",2017-08-06,2017-08-20 10:04:00,7738,"Flat White","",NA,1,2.7,0,2.7
"625",2017-08-06,2017-08-20 10:17:00,7739,"Americano","",NA,1,2.5,0,2.5
"626",2017-08-06,2017-08-20 10:17:00,7739,"Latte","",NA,1,2.9,0,2.9
"627",2017-08-06,2017-08-20 10:17:00,7739,"Hot Chocolate","",NA,1,2.8,0,2.8
"628",2017-08-06,2017-08-20 10:17:00,7739,"Acqua Panna","",NA,1,1.5,0,1.5
"629",2017-08-06,2017-08-20 10:17:00,7739,"Salmon bagel TA","",NA,1,3.7,0,3.7
"630",2017-08-06,2017-08-20 10:17:00,7739,"Pain Au Choc TA","Take Away",NA,1,2,0,2
"631",2017-08-06,2017-08-20 10:17:00,7739,"Almond Croissant TA","Take Away",NA,1,2,0,2
"632",2017-08-06,2017-08-20 10:17:00,7739,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"633",2017-08-06,2017-08-20 10:17:00,7739,"Croissant TA","Take Away",NA,1,1.5,0,1.5
"634",2017-08-06,2017-08-20 10:17:00,7739,"Wrap TA","Falafel",NA,1,3.5,0,3.5
"635",2017-08-06,2017-08-20 10:24:00,7740,"Latte","",NA,1,2.9,0,2.9
"636",2017-08-06,2017-08-20 10:37:00,7741,"Biscotto","",NA,1,1,0,1
"637",2017-08-06,2017-08-20 10:39:00,7742,"Cappuccino","",NA,1,2.7,0,2.7
"638",2017-08-06,2017-08-20 10:46:00,7743,"Flat White","",NA,1,2.7,0,2.7
"639",2017-08-06,2017-08-20 10:53:00,7744,"Acqua Panna","",NA,2,3,0,3
"640",2017-08-06,2017-08-20 10:53:00,7744,"Croissant Filled TA","",NA,1,3,0,3
"641",2017-08-06,2017-08-20 10:55:00,7745,"Espresso","",NA,1,2,0,2
"642",2017-08-06,2017-08-20 10:55:00,7745,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"643",2017-08-06,2017-08-20 11:02:00,7746,"Espresso","",NA,1,2,0,2
"644",2017-08-06,2017-08-20 11:02:00,7746,"Acqua Panna","",NA,1,1.5,0,1.5
"645",2017-08-06,2017-08-20 11:10:00,7747,"Salmon bagel TA","",NA,1,3.7,0,3.7
"646",2017-08-06,2017-08-20 11:10:00,7747,"Pain Au Choc TA","Take Away",NA,1,2,0,2
"647",2017-08-06,2017-08-20 11:10:00,7747,"Flat White","",NA,2,5.4,0,5.4
"648",2017-08-06,2017-08-20 11:15:00,7748,"Americano","",NA,1,2.5,0,2.5
"649",2017-08-06,2017-08-20 11:15:00,7748,"Flat White","",NA,2,5.4,0,5.4
"650",2017-08-06,2017-08-20 11:15:00,7748,"Wrap TA","Falafel",NA,1,3.5,0,3.5
"651",2017-08-06,2017-08-20 11:15:00,7748,"Almond Croissant TA","Take Away",NA,1,2,0,2
"652",2017-08-06,2017-08-20 11:32:00,7749,"Cappuccino","",NA,1,2.7,0,2.7
"653",2017-08-06,2017-08-20 11:48:00,7750,"Latte","",NA,1,2.9,0,2.9
"654",2017-08-06,2017-08-20 12:00:00,7751,"Flat White","",NA,1,2.7,0,2.7
"655",2017-08-06,2017-08-20 12:00:00,7751,"Macchiato","",NA,1,2.2,0,2.2
"656",2017-08-06,2017-08-20 12:15:00,7752,"Salt beef/Pastrami/Pulled Ham TA","",NA,1,5,0,5
"657",2017-08-06,2017-08-20 12:15:00,7752,"Cappuccino","",NA,1,2.7,0,2.7
"658",2017-08-06,2017-08-20 12:16:00,7753,"Cappuccino","",NA,1,2.7,0,2.7
"659",2017-08-06,2017-08-20 12:16:00,7753,"Salt beef/Pastrami/Pulled Ham TA","",NA,1,5,0,5
"660",2017-08-06,2017-08-20 12:20:00,7754,"Latte","",NA,1,2.9,0,2.9
"661",2017-08-06,2017-08-20 12:20:00,7754,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"662",2017-08-06,2017-08-20 12:27:00,7755,"Cappuccino","",NA,1,2.7,0,2.7
"663",2017-08-06,2017-08-20 12:27:00,7755,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"664",2017-08-06,2017-08-20 12:37:00,7756,"Flat White","",NA,1,2.7,0,2.7
"665",2017-08-06,2017-08-20 12:37:00,7757,"Chai Latte","",NA,1,3,0,3
"666",2017-08-06,2017-08-20 12:37:00,7758,"Flat White","",NA,1,2.7,0,2.7
"667",2017-08-06,2017-08-20 12:44:00,7759,"Flat White","",NA,1,2.7,0,2.7
"668",2017-08-06,2017-08-20 13:12:00,7760,"Frappè TA","",NA,2,7,0,7
"669",2017-08-06,2017-08-20 13:12:00,7760,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"670",2017-08-06,2017-08-20 13:24:00,7761,"Americano","",NA,1,2.5,0,2.5
"671",2017-08-06,2017-08-20 13:24:00,7761,"Cappuccino","",NA,1,2.7,0,2.7
"672",2017-08-06,2017-08-20 13:25:00,7762,"Latte","",NA,1,2.9,0,2.9
"673",2017-08-06,2017-08-20 13:25:00,7763,"Wrap TA","Chicken",NA,1,3.5,0,3.5
"674",2017-08-06,2017-08-20 13:39:00,7764,"Flat White","",NA,1,2.7,0,2.7
"675",2017-08-06,2017-08-20 13:43:00,7765,"Flat White","",NA,1,2.7,0,2.7
"676",2017-08-06,2017-08-20 14:09:00,7766,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"677",2017-08-06,2017-08-20 14:09:00,7766,"Iced Coffee TA","Americano",NA,1,2.7,0,2.7
"678",2017-08-06,2017-08-20 14:09:00,7766,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"679",2017-08-06,2017-08-20 14:09:00,7766,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"680",2017-08-06,2017-08-20 14:27:00,7767,"Cappuccino","",NA,1,2.7,0,2.7
"681",2017-08-06,2017-08-20 14:27:00,7767,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"682",2017-08-06,2017-08-20 14:27:00,7767,"Americano","",NA,1,2.5,0,2.5
"683",2017-08-06,2017-08-20 14:32:00,7768,"Avoc on Toast","Normal",NA,1,6,0,6
"684",2017-08-06,2017-08-20 14:32:00,7768,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"685",2017-08-06,2017-08-20 14:32:00,7768,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"686",2017-08-06,2017-08-20 14:33:00,7769,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"687",2017-08-06,2017-08-20 14:33:00,7769,"Avoc on Toast","Normal",NA,1,6,0,6
"688",2017-08-06,2017-08-20 14:34:00,7770,"Flat White","",NA,1,2.7,0,2.7
"689",2017-08-06,2017-08-20 14:48:00,7771,"Macchiato","",NA,1,2.2,0,2.2
"690",2017-08-06,2017-08-20 15:01:00,7772,"Macchiato","",NA,1,2.2,0,2.2
"691",2017-08-06,2017-08-20 15:14:00,7773,"Latte","",NA,1,2.9,0,2.9
"692",2017-08-06,2017-08-20 15:14:00,7773,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"693",2017-08-06,2017-08-20 15:19:00,7774,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"694",2017-08-06,2017-08-20 15:26:00,7775,"","",NA,1,2.65,0,2.65
"695",2017-08-06,2017-08-20 16:11:00,7776,"","",NA,1,0.15,0,0.15
"696",2017-08-07,2017-08-20 06:18:00,7777,"Latte","",NA,1,2.9,0,2.9
"697",2017-08-07,2017-08-20 06:34:00,7778,"Cappuccino","",NA,1,2.7,0,2.7
"698",2017-08-07,2017-08-20 06:34:00,7779,"Cappuccino","",NA,1,2.7,0,2.7
"699",2017-08-07,2017-08-20 06:59:00,7780,"Americano","",NA,1,2.5,0,2.5
"700",2017-08-07,2017-08-20 07:05:00,7781,"Flat White","",NA,1,2.7,0,2.7
"701",2017-08-07,2017-08-20 07:12:00,7782,"Americano","",NA,1,2.5,0,2.5
"702",2017-08-07,2017-08-20 07:16:00,7783,"Biscotto","",NA,1,1,0,1
"703",2017-08-07,2017-08-20 07:16:00,7784,"Flat White","",NA,1,2.7,0,2.7
"704",2017-08-07,2017-08-20 07:19:00,7785,"Cappuccino","",NA,1,2.7,0,2.7
"705",2017-08-07,2017-08-20 07:19:00,7786,"Americano","",NA,1,2.5,0,2.5
"706",2017-08-07,2017-08-20 07:20:00,7787,"Latte","",NA,1,2.9,0,2.9
"707",2017-08-07,2017-08-20 07:20:00,7787,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"708",2017-08-07,2017-08-20 07:23:00,7788,"Latte","",NA,1,2.9,0,2.9
"709",2017-08-07,2017-08-20 07:29:00,7789,"Latte","",NA,1,2.9,0,2.9
"710",2017-08-07,2017-08-20 07:31:00,7790,"Flat White","",NA,1,2.7,0,2.7
"711",2017-08-07,2017-08-20 07:32:00,7791,"Flat White","",NA,1,2.7,0,2.7
"712",2017-08-07,2017-08-20 07:37:00,7792,"Flat White","",NA,1,2.7,0,2.7
"713",2017-08-07,2017-08-20 07:39:00,7793,"Americano","",NA,1,2.5,0,2.5
"714",2017-08-07,2017-08-20 07:41:00,7794,"Latte","",NA,1,2.9,0,2.9
"715",2017-08-07,2017-08-20 07:41:00,7794,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"716",2017-08-07,2017-08-20 07:44:00,7795,"Flat White","",NA,1,2.7,0,2.7
"717",2017-08-07,2017-08-20 07:51:00,7796,"Macchiato","",NA,1,2.2,0,2.2
"718",2017-08-07,2017-08-20 07:53:00,7797,"Latte","",NA,1,2.9,0,2.9
"719",2017-08-07,2017-08-20 07:53:00,7797,"Croissant Filled TA","",NA,1,3,0,3
"720",2017-08-07,2017-08-20 07:55:00,7798,"Macchiato","",NA,1,2.2,0,2.2
"721",2017-08-07,2017-08-20 08:00:00,7799,"Flat White","",NA,1,2.7,0,2.7
"722",2017-08-07,2017-08-20 08:04:00,7800,"Latte","",NA,1,2.9,0,2.9
"723",2017-08-07,2017-08-20 08:04:00,7800,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"724",2017-08-07,2017-08-20 08:15:00,7801,"Cappuccino","",NA,1,2.7,0,2.7
"725",2017-08-07,2017-08-20 08:30:00,7802,"Flat White","",NA,1,2.7,0,2.7
"726",2017-08-07,2017-08-20 08:35:00,7803,"Cappuccino","",NA,1,2.7,0.41,2.29
"727",2017-08-07,2017-08-20 08:36:00,7804,"Flat White","",NA,1,2.7,0,2.7
"728",2017-08-07,2017-08-20 08:38:00,7805,"Flat White","",NA,1,2.7,0,2.7
"729",2017-08-07,2017-08-20 08:41:00,7806,"Flat White","",NA,1,2.7,0,2.7
"730",2017-08-07,2017-08-20 08:41:00,7806,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"731",2017-08-07,2017-08-20 08:51:00,7807,"Flat White","",NA,1,2.7,0,2.7
"732",2017-08-07,2017-08-20 08:58:00,7808,"Mocha","",NA,1,3.1,1.55,1.55
"733",2017-08-07,2017-08-20 08:58:00,7808,"Extra Shot","Extra shot",NA,1,0.2,0.1,0.1
"734",2017-08-07,2017-08-20 09:04:00,7809,"Cappuccino","",NA,1,2.7,0,2.7
"735",2017-08-07,2017-08-20 09:04:00,7810,"Croissant TA","Take Away",NA,1,1.5,0,1.5
"736",2017-08-07,2017-08-20 09:04:00,7810,"Macchiato","",NA,1,2.2,0,2.2
"737",2017-08-07,2017-08-20 09:10:00,7811,"Cappuccino","",NA,1,2.7,0,2.7
"738",2017-08-07,2017-08-20 09:10:00,7811,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"739",2017-08-07,2017-08-20 09:15:00,7812,"Flat White","",NA,1,2.7,0,2.7
"740",2017-08-07,2017-08-20 09:15:00,7812,"Almond Croissant TA","Take Away",NA,1,2,0,2
"741",2017-08-07,2017-08-20 09:17:00,7813,"Latte","",NA,1,2.9,0,2.9
"742",2017-08-07,2017-08-20 09:23:00,7814,"Cappuccino","",NA,1,2.7,0,2.7
"743",2017-08-07,2017-08-20 09:34:00,7815,"Latte","",NA,1,2.9,0,2.9
"744",2017-08-07,2017-08-20 09:34:00,7815,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"745",2017-08-07,2017-08-20 09:36:00,7816,"Macchiato","",NA,1,2.2,0,2.2
"746",2017-08-07,2017-08-20 09:36:00,7816,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"747",2017-08-07,2017-08-20 09:43:00,7817,"Americano","",NA,1,2.5,0,2.5
"748",2017-08-07,2017-08-20 09:43:00,7817,"Chai Latte","",NA,1,3,0,3
"749",2017-08-07,2017-08-20 09:43:00,7817,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"750",2017-08-07,2017-08-20 09:43:00,7817,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"751",2017-08-07,2017-08-20 09:46:00,7818,"Flat White","",NA,1,2.7,0,2.7
"752",2017-08-07,2017-08-20 09:48:00,7819,"Flat White","",NA,1,2.7,0,2.7
"753",2017-08-07,2017-08-20 09:50:00,7820,"Hot Chocolate","",NA,1,2.8,0,2.8
"754",2017-08-07,2017-08-20 09:50:00,7820,"Croissant TA","Take Away",NA,1,1.5,0,1.5
"755",2017-08-07,2017-08-20 09:51:00,7821,"Iced Coffee TA","Americano",NA,1,2.7,0,2.7
"756",2017-08-07,2017-08-20 09:57:00,7822,"Pain Au Choc TA","Take Away",NA,1,2,0,2
"757",2017-08-07,2017-08-20 10:00:00,7823,"Flat White","",NA,1,2.7,0,2.7
"758",2017-08-07,2017-08-20 10:02:00,7824,"Americano","",NA,1,2.5,0,2.5
"759",2017-08-07,2017-08-20 10:07:00,7825,"Americano","",NA,2,5,0,5
"760",2017-08-07,2017-08-20 10:07:00,7825,"Tea","",NA,1,2.5,0,2.5
"761",2017-08-07,2017-08-20 10:07:00,7825,"Breakfast Bun TA","Take Away",NA,2,9.4,0,9.4
"762",2017-08-07,2017-08-20 10:11:00,7826,"Flat White","",NA,1,2.7,0,2.7
"763",2017-08-07,2017-08-20 10:13:00,7827,"Americano","",NA,1,2.5,0,2.5
"764",2017-08-07,2017-08-20 10:13:00,7827,"Croissant TA","Take Away",NA,1,1.5,0,1.5
"765",2017-08-07,2017-08-20 10:22:00,7828,"","",NA,1,0.06,0,0.06
"766",2017-08-07,2017-08-20 10:29:00,7829,"Espresso","",NA,1,2,0,2
"767",2017-08-07,2017-08-20 10:29:00,7829,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"768",2017-08-07,2017-08-20 10:39:00,7830,"Tea","",NA,1,2.5,0,2.5
"769",2017-08-07,2017-08-20 10:48:00,7831,"Flat White","",NA,2,5.4,0,5.4
"770",2017-08-07,2017-08-20 11:11:00,7832,"Latte","",NA,1,2.9,0,2.9
"771",2017-08-07,2017-08-20 11:15:00,7833,"Pain Au Choc TA","",NA,2,4,0,4
"772",2017-08-07,2017-08-20 11:15:00,7833,"Acqua Panna","",NA,1,1.5,0,1.5
"773",2017-08-07,2017-08-20 11:17:00,7834,"Americano","",NA,1,2.5,0,2.5
"774",2017-08-07,2017-08-20 11:17:00,7834,"Acqua Panna","",NA,1,1.5,0,1.5
"775",2017-08-07,2017-08-20 11:20:00,7835,"Chai Latte","",NA,1,3,0,3
"776",2017-08-07,2017-08-20 11:21:00,7836,"Tea","",NA,1,2.5,0,2.5
"777",2017-08-07,2017-08-20 11:22:00,7837,"Cappuccino","",NA,2,5.4,0,5.4
"778",2017-08-07,2017-08-20 11:41:00,7838,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"779",2017-08-07,2017-08-20 12:04:00,7839,"Latte","",NA,1,2.9,0,2.9
"780",2017-08-07,2017-08-20 12:08:00,7840,"Americano","",NA,1,2.5,0,2.5
"781",2017-08-07,2017-08-20 12:19:00,7841,"Cappuccino","",NA,1,2.7,0,2.7
"782",2017-08-07,2017-08-20 12:23:00,7842,"Flat White","",NA,1,2.7,0,2.7
"783",2017-08-07,2017-08-20 12:26:00,7843,"Cappuccino","",NA,1,2.7,0,2.7
"784",2017-08-07,2017-08-20 12:57:00,7844,"Cold Drip TA","",NA,1,3.2,0,3.2
"785",2017-08-07,2017-08-20 13:03:00,7845,"Latte","",NA,1,2.9,0,2.9
"786",2017-08-07,2017-08-20 13:03:00,7845,"Flat White","",NA,1,2.7,0,2.7
"787",2017-08-07,2017-08-20 13:22:00,7846,"Toast","Bacon",NA,1,4.5,0,4.5
"788",2017-08-07,2017-08-20 13:22:00,7846,"Flat White","",NA,1,2.7,0,2.7
"789",2017-08-07,2017-08-20 13:27:00,7847,"Flat White","",NA,1,2.7,0,2.7
"790",2017-08-07,2017-08-20 13:43:00,7848,"Cappuccino","",NA,2,5.4,0,5.4
"791",2017-08-07,2017-08-20 13:43:00,7848,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"792",2017-08-07,2017-08-20 13:50:00,7849,"Salmon bagel TA","",NA,1,3.7,0,3.7
"793",2017-08-07,2017-08-20 13:55:00,7850,"Acqua Panna","",NA,1,1.5,0,1.5
"794",2017-08-07,2017-08-20 13:56:00,7851,"Americano","",NA,1,2.5,0,2.5
"795",2017-08-07,2017-08-20 13:56:00,7851,"Acqua Panna","",NA,1,1.5,0,1.5
"796",2017-08-07,2017-08-20 14:08:00,7852,"Latte","",NA,1,2.9,0,2.9
"797",2017-08-07,2017-08-20 14:11:00,7853,"Cappuccino","",NA,1,2.7,0,2.7
"798",2017-08-07,2017-08-20 14:11:00,7853,"Latte","",NA,1,2.9,0,2.9
"799",2017-08-07,2017-08-20 15:03:00,7854,"Chai Latte","",NA,1,3,0,3
"800",2017-08-07,2017-08-20 15:03:00,7854,"Acqua San Pellegrino","",NA,1,1.5,0,1.5
"801",2017-08-07,2017-08-20 15:14:00,7855,"Cappuccino","",NA,1,2.7,0,2.7
"802",2017-08-07,2017-08-20 15:17:00,7856,"Flat White","",NA,1,2.7,0,2.7
"803",2017-08-07,2017-08-20 15:26:00,7857,"Flat White","",NA,1,2.7,0,2.7
"804",2017-08-07,2017-08-20 15:26:00,7857,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"805",2017-08-07,2017-08-20 15:26:00,7857,"Acqua Panna","",NA,1,1.5,0,1.5
"806",2017-08-07,2017-08-20 15:29:00,7858,"","",NA,1,1.2,0,1.2
"807",2017-08-07,2017-08-20 15:38:00,7859,"Americano","",NA,1,2.5,0,2.5
"808",2017-08-07,2017-08-20 16:17:00,7860,"Macchiato","",NA,1,2.2,0,2.2
"809",2017-08-07,2017-08-20 16:17:00,7860,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"810",2017-08-07,2017-08-20 16:22:00,7861,"Espresso","",NA,2,4,0,4
"811",2017-08-07,2017-08-20 16:51:00,7862,"Flat White","",NA,1,2.7,0,2.7
"812",2017-08-07,2017-08-20 16:51:00,7862,"Hot Chocolate","",NA,1,2.8,0,2.8
"813",2017-08-07,2017-08-20 16:56:00,7863,"Flat White","",NA,1,2.7,0,2.7
"814",2017-08-08,2017-08-20 05:58:00,7864,"Flat White","",NA,1,2.7,0,2.7
"815",2017-08-08,2017-08-20 06:29:00,7865,"Latte","",NA,1,2.9,0,2.9
"816",2017-08-08,2017-08-20 06:38:00,7866,"Cappuccino","",NA,1,2.7,0,2.7
"817",2017-08-08,2017-08-20 06:39:00,7867,"Flat White","",NA,1,2.7,0,2.7
"818",2017-08-08,2017-08-20 06:47:00,7868,"Espresso","",NA,1,2,0,2
"819",2017-08-08,2017-08-20 06:47:00,7868,"Almond Croissant TA","",NA,1,2,0,2
"820",2017-08-08,2017-08-20 06:51:00,7869,"Latte","",NA,1,2.9,0,2.9
"821",2017-08-08,2017-08-20 06:53:00,7870,"Macchiato","",NA,1,2.2,0,2.2
"822",2017-08-08,2017-08-20 06:53:00,7870,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"823",2017-08-08,2017-08-20 06:53:00,7871,"Latte","",NA,1,2.9,0,2.9
"824",2017-08-08,2017-08-20 06:59:00,7872,"Flat White","",NA,1,2.7,0,2.7
"825",2017-08-08,2017-08-20 07:01:00,7873,"Latte","",NA,2,5.8,0,5.8
"826",2017-08-08,2017-08-20 07:11:00,7874,"Cappuccino","",NA,1,2.7,0,2.7
"827",2017-08-08,2017-08-20 07:12:00,7875,"Flat White","",NA,1,2.7,0,2.7
"828",2017-08-08,2017-08-20 07:13:00,7876,"Latte","",NA,1,2.9,0,2.9
"829",2017-08-08,2017-08-20 07:13:00,7876,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
